800.74768	1776
801.52197	1800.85
802.2962	1826.06
803.07043	1867.47
803.84467	1864.92
804.61896	1913.46
805.39319	1936.27
806.16742	1976.22
806.94165	2014.04
807.71594	2078.41
808.49017	2163.45
809.2644	2215.66
810.0387	2328.57
810.81293	2359.94
811.58716	2494.58
812.36139	2625.73
813.13568	2841.38
813.90991	2963.4
814.68414	3051.87
815.45837	3263.42
816.23267	3500
817.0069	3667.18
817.78113	3739.92
818.55542	3853.94
819.32965	3979.52
820.10388	4093.23
820.87811	4096.87
821.6524	4268.36
822.42664	4178.27
823.20087	4214.99
823.9751	4172.35
824.74939	4195.23
825.52362	4252.48
826.29785	4183.46
827.07214	4199.18
827.84637	4249.65
828.62061	4236.32
829.39484	4232.52
830.16913	4176.5
830.94336	4162.02
831.71759	4296.91
832.49182	4318.89
833.26611	4366.03
834.04034	4489.21
834.81458	4611.98
835.58887	4835.06
836.3631	5068.48
837.13733	5262.41
837.91156	5585.1
838.68585	5876.81
839.46008	6211.05
840.23431	6494.66
841.00854	6765.53
841.78284	6908.48
842.55707	7076.14
843.3313	7151.6
844.10559	6991.73
844.87982	7095.1
845.65405	6953.24
846.42828	6981.97
847.20258	7079.28
847.97681	6981.95
848.75104	7151.99
849.52527	7302.61
850.29956	7605.08
851.07379	7777.33
851.84802	8408.62
852.62231	8822.32
853.39655	9227.41
854.17078	9503.32
854.94501	9845.44
855.7193	10132.8
856.49353	10691.6
857.26776	11121.2
858.04199	11679.8
858.81628	12180
859.59052	12525.6
860.36475	12912.3
861.13904	13463.3
861.91327	14032.3
862.6875	14288.3
863.46173	14919.7
864.23602	15087
865.01025	15242
865.78448	15532.1
866.55872	15590.3
867.33301	15454.5
868.10724	15156.1
868.88147	15194.6
869.65576	14822.8
870.42999	14346.1
871.20422	13932.2
871.97845	13580.2
872.75275	12986.5
873.52698	12409.6
874.30121	12002.3
875.07544	11175
875.84973	10721.6
876.62396	10001.1
877.39819	9480.35
878.17249	8799.03
878.94672	8287.19
879.72095	7704.25
880.49518	7337.1
881.26947	6843.71
882.0437	6391.69
882.81793	5996.57
883.59216	5722.74
884.36646	5440.51
885.14069	5163.2
885.91492	4956.12
886.68921	4803.67
887.46344	4577.51
888.23767	4391.24
889.0119	4247.49
889.78619	4126.45
890.56042	3965.32
891.33466	3819.29
892.10889	3661.02
892.88318	3589.32
893.65741	3573.11
894.43164	3409.22
895.20593	3284.17
895.98016	3247.78
896.75439	3161.25
897.52863	3126.69
898.30292	3098.82
899.07715	3011.12
899.85138	3008.12
900.62561	2984.46
901.3999	2886.13
902.17413	2906.13
902.94836	2846.87
903.72266	2905.47
904.49689	2888.9
905.27112	2952.36
906.04535	2863.84
906.81964	2877.47
907.59387	2914.4
908.3681	2906.15
909.14233	2947.46
909.91663	2970.76
910.69086	2952.45
911.46509	3112.46
912.23938	3016.76
913.01361	3069.98
913.78784	3079.78
914.56207	3206.04
915.33636	3246.77
916.1106	3287.52
916.88483	3350.49
917.65906	3418.14
918.43335	3516.38
919.20758	3618.86
919.98181	3697.83
920.7561	3827.49
921.53033	3933.22
922.30457	3967.16
923.0788	4183.85
923.85309	4363.32
924.62732	4517.61
925.40155	4652.96
926.17578	4897.85
926.95007	5069.56
927.7243	5329.24
928.49854	5578.57
929.27283	5911.8
930.04706	6092.96
930.82129	6493.62
931.59552	6827.31
932.36981	7283.11
933.14404	7761.63
933.91827	8083.16
934.6925	8696.14
935.4668	9346.33
936.24103	10203.3
937.01526	10929.4
937.78949	11589
938.56378	12547.9
939.33801	13932.9
940.11224	15013.7
940.88654	15836.1
941.66077	17536.4
942.435	19015.3
943.20923	20640.8
943.98352	21715.5
944.75775	24084.3
945.53198	25694.9
946.30621	27642.6
947.08051	29260.2
947.85474	31726.2
948.62897	33194
949.40326	34609.2
950.17749	36320.8
950.95172	38512.1
951.72595	38546.4
952.50024	39511.6
953.27448	39914.6
954.04871	40202.9
954.82294	39802.1
955.59723	39853.4
956.37146	38912.7
957.14569	37946.6
957.91998	36906.5
958.69421	35656.4
959.46844	34160.7
960.24268	32806.8
961.01697	31308.4
961.7912	30552.5
962.56543	28857.2
963.33966	28837.2
964.11395	27792.8
964.88818	27465.8
965.66241	26340
966.43671	26560.5
967.21094	26012.9
967.98517	26221.1
968.7594	25955.7
